;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;V29;V30;V31;V32;V33;V34;V35;V36;V37;V38;V39;V40;V41;V42;V43;V44;V45;V46;V47;V48;V49;V50;V51;V52;V53;V54;V55;V56;V57;V58;V59;V60;V61;V62;V63;V64;V65;V66;V67;V68;V69;V70;V71;V72;V73;V74;V75;V76;V77;V78;V79;V80;V81;V82;V83;V84;V85;V86;V87;V88;V89;V90;V91;V92;V93;V94;V95;V96;V97;V98;V99;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;V135;V136;V137;V138;V139;V140;V141;V142;V143;V144;V145;V146;V147;V148;V149;V150;V151;V152;V153;V154;V155;V156;V157;V158;V159;V160;V161;V162;V163;V164;V165;V166;V167;V168;V169;V170;V171;V172;V173;V174;V175;V176;V177;V178;V179;V180;V181;V182;V183;V184;V185;V186;V187;V188;V189;V190;V191;V192;V193;V194;V195;V196;V197;V198;V199;V200
207;-132,5745185;53,36038956;6,878717599;3,450021913;6,693550911;8,166163723;3,892905865;24,96899574;8,365208704;155,2693265;62,15620277;-110,231987;-16,67206421;-78,08516874;-131,552689;4,199609371;39,2326934;4,307508372;5,07228445;-16,08422653;17,77448357;-37,37922795;-72,10908734;-39,40667814;11,53909134;3,650550258;36,92326596;11,18651018;18,02966256;4,499784179;-58,53321862;-18,59003119;18,2058819;14,87404906;1,528883193;14,74576698;34,89769498;-51,88842623;14,17855586;3,016771361;6,783897729;19,32904398;5,510565015;8,233946802;10,03431404;52,17439281;5,184207803;5,720870242;0,658928543;13,73479097;3,520105907;-40,39084119;18,89641585;2,045188288;0,207530943;13,90149341;19,12026252;1,474920833;2,808250898;2,593490018;-27,08839804;4,709886126;15,46215144;0,804954211;16,55045485;14,7433244;-101,5596679;2,165712553;11,06912519;266,8677106;1,490865737;18,98988068;-47,90718686;6,983380555;15,07316793;8,402547684;18,25697248;10,90695584;-160,4274443;138,592964;10,22174486;18,19518416;14,50095667;16,80057486;-24,27062436;192,1703437;-30,38892073;-124,704742;9,96554886;-8,793492959;27,12970599;19,5985896;-152,3465064;15,81427127;8,23209388;12,23695278;11,2051656;10,23612526;70,68456394;15,60937377;4,565161498;4,850460077;18,6495998;19,26584685;-74,9251973;88,64561361;10,46745144;53,76766253;5,215979808;3,093269884;-221,4248434;9,731368539;3,313048946;-34,22447577;0,97396639;9,738293877;0,661130178;45,22783586;6,654284119;134,9529625;-107,6752497;-51,49803966;23,70938269;65,01209908;9,66768821;9,841732174;5,684868522;15,37338556;15,29137098;15,85108103;18,34695162;-44,97472925;16,46272662;111,7768852;-158,5622693;2,022483057;-34,00976206;55,73440562;1,1321163;115,0730565;4,229432086;7,501378322;12,68389004;15,49423705;14,6414625;14,29109334;19,04070385;3,815788437;19,06457681;39,15356199;19,00459314;6,30739693;-18,42261298;3,612205436;85,21995731;16,96426122;49,59761565;-25,09811143;-64,6581811;2,153063842;4,273722027;19,32597114;9,607066996;-21,38497163;8,025765776;140,3430006;13,6039275;19,75235126;10,09456292;4,461658977;6,468142333;3,182992685;7,877653075;-14,22303912;12,71338748;20,01547729;183,4258636;-214,0227436;14,41401316;96,11977053;-14,13546951;-86,31628603;69,94654711;1,118120891;10,70476207;7,604313001;-72,29562211;-124,5808051;-2,342979678;4,815825095;-109,7731164;4,714640924;-18,44451326;11,7783435;10,77884354;142,9239304;5,446369524;4,946304114;156,9224147;2,124329765
208;-133,1718294;55,2681511;6,932097967;3,207100777;7,285039014;8,026509965;3,891439769;24,95265096;8,353090186;155,356152;62,23218826;-111,6451627;-17,92804392;-78,08903692;-133,3261091;4,286709672;39,996132;4,365426307;5,20470981;-17,2219149;18,09417602;-37,34785809;-73,86424604;-39,15539846;11,58918389;3,681691688;36,44553787;11,09983897;18,05586824;4,456294574;-58,31122105;-19,09772918;18,21790608;14,64413415;1,428610329;14,77709764;34,52851329;-54,77009377;14,15129254;2,95382614;6,708928367;19,30050054;5,384847504;8,047205477;10,2298895;52,28383848;5,331230362;5,761993379;0,535166376;13,89940392;3,570252098;-40,8716942;18,73600347;2,403422376;0,336361819;13,7596832;19,02506263;1,310836302;2,760515794;2,603838413;-27,38239146;4,186463042;15,31206464;0,903201287;16,76396907;14,54685061;-103,4500212;2,315013069;11,94456905;269,5521886;1,455487201;18,5600153;-47,4129869;7,849239876;15,01719089;8,446471657;18,48375039;10,83726788;-162,2868012;139,4542235;10,35230685;18,30341128;14,6403121;16,72793129;-24,35696964;192,5760286;-30,29254428;-126,5346848;10,05036947;-7,962349948;28,76076635;19,75508482;-153,5065677;15,72518571;8,055589552;12,12143421;11,08049854;10,29830163;71,5381509;15,53253711;4,548008635;4,605504949;18,56081334;19,08308145;-75,08416856;89,28306264;10,57043876;54,81088404;4,974407521;2,884295563;-222,6530763;9,84556296;3,087846141;-36,86551478;1,097416922;9,416884262;0,481496965;46,15287593;6,526110051;136,9052955;-107,9421466;-50,47814187;23,93197421;66,22085097;9,707411553;9,682450659;5,907606311;15,43440942;15,42968867;15,71564224;18,2449119;-45,00381532;16,90639435;112,9374127;-159,5071056;1,833893404;-33,68497902;56,19611408;1,041204124;115,6818673;4,748884247;7,42178518;12,71197575;15,29708634;14,71834944;14,31340091;19,13532352;4,072405126;20,13287463;38,32053569;18,74050756;6,466713644;-19,1868825;3,095404221;86,51561447;17,34723738;50,99543323;-25,6089782;-66,77555211;1,997909667;4,394373742;19,35592169;9,466312368;-22,96257601;8,010236604;139,7218056;13,55587823;19,78285794;10,04968607;4,177574498;6,594901886;2,814729154;7,860664407;-13,34719551;12,59487729;20,07073618;184,7727217;-214,5921983;14,24818217;96,30173416;-15,30032799;-87,18975253;69,9131871;0,968196429;10,77703397;7,513046523;-73,01508471;-125,0185241;-3,044225978;5,092363476;-110,8642427;4,651422119;-19,76879869;11,53187136;10,66048613;144,2127629;5,39744845;4,894751985;155,6305836;2,29904489
209;-133,1019261;56,91081973;6,845910787;3,299007731;6,882493054;8,311899106;3,800450626;23,83647461;8,3322728;155,2835663;63,08203005;-111,7609874;-16,41586404;-78,91841192;-132,6162512;4,273093481;39,14396091;4,324119775;5,061445206;-16,48825196;17,73888036;-36,73081991;-74,2820391;-39,5731105;11,7608421;3,644891156;36,24085281;10,89777734;18,22815396;4,311790689;-58,07266301;-18,94657114;18,28735311;14,61829497;1,277888665;14,82779686;33,46121829;-55,28130975;13,9570608;3,190185963;6,69913012;19,34569454;5,530476617;7,783566215;10,40688191;50,48696342;5,314721966;5,655944067;0,596304027;13,94943393;3,767422864;-40,74910741;18,55411599;2,18473067;0,379812764;13,7138064;19,10959814;1,104508919;2,669282476;2,461637905;-25,84104008;4,265425335;15,71799608;0,895969234;16,83948872;14,44138836;-104,2779947;2,328094399;12,18143381;271,8262903;1,455878801;18,82471327;-48,3972914;7,429879169;15,07843564;8,383981937;18,66934809;10,83132494;-164,4643844;140,1707729;10,37049093;17,99268274;14,42140722;16,71938437;-26,06974684;192,4149168;-31,23883835;-128,6235933;9,9633645;-9,059709524;28,77990945;19,93736976;-154,7351987;15,61988077;8,138453605;12,26609129;11,08200593;10,52859567;72,12423702;15,685972;4,358758082;4,816047523;18,5658113;19,30048589;-75,51097457;87,69060926;10,34527361;55,43841763;4,775320938;2,839615439;-223,8592692;9,683281235;3,251203877;-38,08319085;1,083933613;9,525244874;0,088312518;46,83875274;6,805391831;137,576875;-109,5154907;-50,82806065;23,34407665;66,83462685;9,717828908;9,441025356;6,098739278;15,46188618;15,5569466;15,76099148;18,20773497;-45,43368798;16,57986469;111,4452036;-161,6179034;1,844598032;-34,01305213;56,0585876;1,071296191;117,790368;4,151360207;7,391406354;12,85611103;15,41051507;14,66669443;14,15766283;19,25582148;4,078158886;20,1715342;36,8928059;19,05554274;6,648216939;-19,26266404;3,329165808;87,02800392;17,27387516;52,07287748;-25,45504268;-67,28718471;1,78186745;4,099929481;19,23816345;9,340261691;-24,56439477;8,13947629;141,5678413;13,47209002;19,73162039;9,838076626;4,174317732;6,599093532;2,634772781;7,908163744;-12,59470865;12,53123169;20,00654146;184,1246058;-214,9468546;14,33923705;96,59061395;-15,21628059;-86,84281916;70,68422658;0,942945783;10,87538984;7,405604124;-73,33769182;-124,5464744;-4,277728008;5,371554979;-111,2831453;4,888452912;-17,31270927;11,47617062;10,81151517;142,7730426;5,29457386;4,99692019;156,079389;2,352232341
210;-134,3259312;56,22016531;6,729635485;3,497630731;7,150784546;8,365714693;3,95190225;23,1213766;8,455551261;158,2599054;65,2383162;-112,0206428;-15,51862763;-79,4801706;-133,2433344;4,478737418;39,19557731;4,669053015;5,05027107;-15,93366844;17,76190896;-37,04926697;-74,4134853;-40,70654774;11,47749696;3,688723065;37,47837607;11,22339097;17,93524232;4,31432352;-58,92163957;-19,13689434;18,14493666;14,62711562;1,472446377;14,68998775;34,58336789;-52,82393154;13,86406607;2,994056187;6,852098165;19,34098626;5,627537906;8,182072431;10,45485095;52,16528265;5,213157212;5,936495265;0,299562628;13,62865207;3,628465451;-40,75364152;18,82606266;2,366826383;0,576968107;14,04090885;19,29601077;1,177683065;2,621352971;2,306812955;-25,90428213;4,569152309;15,4496704;0,801356278;16,72991864;14,50477807;-104,2341547;1,997180088;11,79604412;272,0268119;1,4512646;18,70465212;-50,41517563;7,180538543;14,97996993;8,447991298;18,59373679;10,73842404;-164,3714585;141,7400926;10,23443554;18,1421252;14,51852802;16,68013453;-27,09642837;192,819597;-30,54333245;-128,2747291;10,26654672;-9,794767211;28,10621936;19,94476305;-154,8172925;15,52593289;8,287543052;12,374879;11,12930758;10,46044834;71,40921063;15,90618933;4,32712962;4,769828567;18,52356009;19,32922842;-75,67415525;86,60325439;10,68543349;54,42624588;5,208281228;2,874861979;-224,8146463;9,740846076;3,293437425;-37,050032;0,932778171;9,634538021;-1,166052272;47,00363871;6,685179177;137,3187426;-108,920631;-50,32945473;23,30527128;66,34314738;9,681529302;9,457695854;6,117581804;15,49573489;15,46647027;15,78017468;17,95113566;-45,25985526;16,76173331;112,4913529;-161,8530733;1,998260942;-33,03378731;55,60406761;1,23339146;118,9709542;4,318698127;7,380727699;12,89440493;15,46954028;14,47653297;13,97765437;19,23695602;3,541471343;19,11293287;37,40464708;19,13462766;6,727865366;-19,59693189;3,347737636;87,38970183;16,72139099;52,63002404;-25,69506032;-66,64342703;1,64901699;4,494958791;19,45603866;9,188829228;-23,69034001;8,185858874;143,5995529;13,53847279;19,65163081;9,789057471;4,29261153;6,549204831;2,799723245;7,894131476;-13,51103068;12,53706121;20,08914108;185,5767776;-216,2012575;14,73095272;98,19471042;-14,03672876;-87,01951255;70,24566816;0,86670969;10,7523767;7,226502965;-74,90089487;-125,8390674;-4,423908205;5,376002518;-111,7656612;4,756943905;-16,29182183;11,50038521;10,76264982;142,7136806;5,519241527;5,098728443;159,0228232;2,42172049
211;-135,7793041;55,46040494;6,740909894;3,391692024;7,062672767;8,022652764;3,911499287;23,65830247;8,330385904;160,237905;67,80151916;-112,7822927;-17,13244454;-79,7879086;-135,6346448;4,40332621;40,1361234;4,58527024;5,222560965;-17,4908118;17,80149237;-38,54217427;-73,56637667;-41,19592255;11,5210355;3,635190259;38,16903417;11,09909301;18,15554202;4,305668299;-60,24111656;-19,93683397;18,03253339;14,54868816;1,560317604;14,54947566;35,10067783;-52,01978684;14,0495851;3,268824035;6,594719755;19,31755237;5,404581276;8,184079864;10,09737092;54,64871638;5,211146234;5,768168635;0,811103183;13,66728863;3,506416576;-41,25382142;18,83543094;2,089440537;0,542502677;13,94935875;19,23875295;1,338613313;2,632223038;2,395244077;-28,77683647;4,539678647;15,40193133;0,86615308;16,67250097;14,63479686;-105,2266247;1,86220042;12,3877818;273,5042758;1,229209634;18,99192497;-50,85035714;7,803256629;15,04136512;8,317852636;18,3437735;11,00301185;-164,1747063;142,7314836;10,19416859;18,2496658;14,6780021;16,84355778;-25,57065048;196,0059752;-29,4814209;-128,2993218;10,09902968;-8,941482442;29,3642693;19,6958871;-154,0018857;15,50448006;8,11399569;12,41801926;11,16189775;10,46900274;70,6214889;15,96573198;4,361920671;4,991357939;18,59096655;19,34121236;-77,2653112;87,98157653;10,65723081;53,60044041;5,002644664;2,9308486;-226,8647471;9,909634198;3,374116639;-37,2002535;0,840885308;9,537883467;-0,622048758;48,47212377;6,492757125;138,68468;-107,9177654;-49,06970277;23,46005424;66,03081878;9,661572404;9,708483692;6,046077439;15,51874184;15,46012764;15,71859604;18,37246729;-45,19875797;16,46544426;114,4534356;-162,1734826;2,150032027;-32,36767301;56,56883339;1,07266211;119,1482426;4,2502082;7,402931235;13,0158546;15,55203002;14,65488578;13,64285469;19,20697662;3,725307287;19,45468066;38,42014259;18,98423031;6,790207349;-19,38593749;3,68910757;89,5852462;17,03177396;52,20143252;-26,28707778;-68,13083972;1,963152586;4,369173487;19,28113356;9,02796028;-23,8943897;8,177879542;144,444145;13,69227646;19,65380122;9,967625018;4,485562011;6,582658989;3,17657376;7,796050025;-13,32192922;12,60942437;20,25053685;188,8034897;-218,4356477;14,7719776;100,048249;-13,73203088;-88,82820903;69,40017584;1,175161494;10,71650034;7,151255328;-76,30561926;-129,1142683;-5,657600703;5,371111878;-112,7225862;4,501459373;-18,67554989;11,62363315;10,72670916;145,0505082;5,626692673;4,859639173;159,1803775;2,579433345
212;-136,4571324;57,18322286;6,670482429;3,45170563;7,176303692;8,108418591;3,787281538;23,85852582;8,592263032;160,4721824;67,79539743;-114,3382246;-18,54142021;-79,8519123;-137,4608553;4,39887064;40,82529525;4,370866638;4,915285413;-18,65232983;17,95325382;-38,65914004;-75,30530458;-40,72749959;11,58489835;3,620711321;37,68400749;11,19898272;18,12608637;4,407897954;-60,04049813;-20,45549593;18,19922429;14,6050898;1,367936851;14,62674702;34,64423013;-54,91450409;14,11021872;3,173126343;6,743777687;19,31195637;5,521852897;8,031169896;10,2135035;54,68897563;5,336417512;5,758051165;0,508618923;13,97323788;3,512977226;-41,66688881;18,83140652;2,47364605;0,531153254;13,73494449;18,98244564;1,448197588;2,571617978;2,410372578;-29,16071429;4,249723349;15,4324532;0,802360253;16,70933645;14,61614421;-107,3575431;1,981875835;13,19830711;276,2707662;1,065219872;18,6574005;-50,47046196;8,598654979;14,86972868;8,450427;18,38837158;10,82082064;-166,1228943;143,6804557;10,49241584;18,09937699;14,65705913;16,78900315;-25,55461684;196,2807513;-29,48899594;-130,1090638;10,04084636;-8,224152306;30,9538203;19,7171239;-155,0284702;15,49320394;8,190352019;12,45576267;11,00068851;10,47582285;71,6194442;15,89882611;4,454023986;4,649737204;18,52810108;19,22228499;-77,54090105;88,42621686;10,72590171;54,50850262;5,054145904;3,008999204;-228,1871787;9,812069403;3,077515149;-40,02334131;1,147167395;9,378808176;-0,854022831;49,38738445;6,704000402;140,7501678;-108,0900744;-47,81660909;23,60011896;67,28125062;9,632584177;9,657342185;6,045374144;15,47424943;15,51412106;15,76837509;18,32603883;-45,18646851;16,79154978;115,4766091;-163,1514984;1,939661617;-32,10359131;56,86074883;0,968592374;119,6441619;4,684855101;7,30251487;13,14634124;15,39082607;14,62973039;13,59054675;19,10223279;3,920929624;20,47568838;37,53760406;18,95112909;6,81730678;-20,11335794;3,196379261;91,07825575;17,37970374;53,4110988;-26,82684634;-70,37142106;2,058129063;4,177703448;19,33850082;8,961088728;-25,49817355;8,135299559;143,7839461;13,68540033;19,77177304;10,18380353;4,308094869;6,616473141;2,952658857;7,966771081;-12,39359967;12,63400426;20,28201448;190,1187607;-219,2680753;14,3554138;100,3453784;-14,82114513;-89,83787495;69,32903886;1,200061628;10,69928829;6,883366495;-76,97656489;-129,4225091;-6,331313274;5,42702109;-113,8175392;4,682534785;-20,08731384;11,56196565;10,79309159;146,2615133;5,557956938;4,95591167;157,9230546;2,698955506
213;-136,470027;58,850452;6,647298084;3,558745216;6,928936234;8,379705207;3,742387462;22,89594703;8,422671547;160,3551619;68,66342613;-114,3261866;-16,94082472;-80,60542682;-136,7729463;4,219586276;39,88823247;4,299718414;5,009517078;-17,8766511;17,7502272;-38,075782;-75,70270783;-40,81367518;11,76424648;3,61381792;37,35530728;11,02486735;18,29925378;4,358379309;-59,73699539;-20,29362617;18,27006005;14,51103795;1,518528528;14,93909022;33,48841816;-55,44384044;14,15082;3,038193968;6,760397824;19,23537171;5,563959371;8,22529875;10,51449833;52,79423155;5,223656065;5,729116693;0,612155585;14,00375062;3,679873476;-41,50557651;18,55746151;2,036868612;0,566814385;13,83587919;19,28575262;1,246370369;2,640635662;2,430592028;-27,60429077;4,480044553;15,44126623;0,865146432;16,6523539;14,57677472;-108,3945907;2,098382419;13,34174657;278,7653277;1,095516601;18,97952981;-51,57846258;8,337137785;15,22758337;8,69156988;18,39538259;10,99243643;-168,5371138;144,4435485;10,32426598;18,0479757;14,7069599;16,57149907;-27,10935145;196,1018224;-30,41922169;-132,1805836;9,984029361;-9,101729571;30,86267784;19,63738634;-156,2028262;15,51512931;8,245554997;12,5219625;11,09368411;10,60914961;72,38238918;15,98245144;4,488433764;4,817232003;18,49914585;19,23393762;-77,8963988;86,5810245;10,4238986;54,98664709;4,657306805;3,109481821;-229,4747661;9,549960171;3,298800177;-41,3717295;0,822774691;9,626841511;-1,092213859;49,98860234;6,522850738;141,5738214;-109,5170766;-48,03132062;22,95714266;67,95167078;9,765618288;9,658710758;6,296608918;15,36008332;15,51625809;15,89220229;18,2107068;-45,71249574;16,67160985;113,6994665;-165,2754566;2,079433385;-32,32403694;56,79161063;1,064696756;121,5833583;4,387266812;7,203152641;13,11518832;15,60420545;14,49179428;13,82850639;19,09866557;4,065456187;20,41938357;36,19998451;19,26887679;6,722737829;-20,19428008;3,247763204;91,71589108;17,24965257;54,3965404;-26,74082247;-70,97352901;1,814525988;4,316670769;19,17535649;8,936476359;-27,24403995;7,968598267;145,6088234;13,6287314;19,66058964;9,840584815;4,227307881;6,547664459;2,748930389;7,758571716;-11,51898501;12,67450292;20,1905795;189,3355638;-219,8263752;14,33320734;100,7410651;-14,65875324;-89,58685435;70,1618154;1,146653716;10,77888977;6,722503956;-77,3218036;-128,6994723;-7,605820454;5,5560102;-114,0534076;4,850571243;-17,5431184;11,57506047;11,08403566;144,7665405;5,368208437;4,899007646;158,3216557;2,740891909
214;-137,6231323;58,12320077;6,729509576;3,601390925;7,137955998;8,290743034;3,928590166;22,13573007;8,351460554;163,0694295;70,85065008;-114,4980357;-15,91216131;-80,97894858;-137,4479054;4,269390671;39,8929375;4,674532437;5,2171421;-17,15736985;17,8937439;-38,16839228;-75,85096744;-41,9078378;11,47978645;3,605855945;38,54752565;10,94881422;17,95464206;4,613523805;-60,41903436;-20,60801816;18,24204663;14,57148414;1,666959466;15,08780516;34,65307894;-52,92635683;13,96220793;2,866531988;6,908071668;19,27535474;5,578575503;8,200271494;10,21934178;54,45992645;5,124288387;5,793919477;0,458919904;13,64860465;3,610129437;-41,37217444;18,57832885;2,38749108;0,360351141;13,79471199;19,33719878;0,9136015;2,417528836;2,488338351;-27,68576676;4,503724612;15,62420231;0,853901752;16,66514091;14,33173567;-108,3252014;2,101910321;12,88837915;279,2413697;1,061208201;18,71529533;-53,46158247;8,314617358;14,95053155;8,489871654;18,30844228;10,87208725;-168,5371416;146,0871221;10,25326182;18,18315031;14,48879078;16,45386252;-27,94041938;196,5683348;-29,57390774;-131,8061792;10,20416758;-9,836491748;30,25527195;19,79785743;-156,2089098;15,63302411;8,195668824;12,57023342;11,29570434;10,45611449;71,66732789;16,06053322;4,509934162;4,852672923;18,4757936;19,10728045;-78,01948826;85,46681382;10,74535286;53,84814771;5,138857817;3,10307662;-230,4630429;9,646163888;3,51719978;-40,39064711;0,933555173;9,760996813;-2,433126993;50,12349662;6,666605268;141,3866109;-108,8762814;-47,47395807;22,96699181;67,43641277;9,815832324;9,531842743;6,347165328;15,20087515;15,58262465;15,71088894;17,94575691;-45,60431074;16,59864866;114,6508239;-165,6447024;2,092841898;-31,32683958;56,42825625;1,26561335;122,5699167;4,464901432;7,298386775;13,08613196;15,33257967;14,43532636;14,14969862;19,22505766;3,715981786;19,43430993;36,75877358;19,03207692;6,749807982;-20,46387626;3,373992084;92,17804765;16,75402116;54,9158743;-27,17362121;-70,30213517;1,670798152;4,465603651;19,36026597;8,76596095;-26,40696857;7,964742335;147,7752659;13,62253466;19,4592043;9,734813443;4,394516956;6,526479381;2,861033236;7,593347155;-12,49700731;12,64031162;20,0753833;190,7396675;-221,253798;14,33167635;102,4262162;-13,59079259;-89,77214781;69,63774959;1,038230468;10,69303131;6,831170738;-79,04421195;-129,8703989;-7,783003037;5,599360634;-114,5613917;4,546811634;-16,23630728;11,42393938;10,94869069;144,7010102;5,479928903;5,170812846;161,1083581;2,865744508
215;-139,1395115;57,24500826;6,663538908;3,486508755;7,224402082;8,073171763;4,052734912;22,61546832;8,278413819;164,9750314;73,23854783;-115,3123954;-17,73544413;-81,23262643;-139,7347089;4,47329527;40,79960425;4,500118875;5,150498871;-18,71280612;17,78813233;-39,69285908;-75,12550647;-42,31455297;11,54167934;3,705045398;39,11578981;10,76578122;18,28855126;4,389078387;-61,73227002;-21,47946171;18,14512383;14,65040606;1,689975766;15,05297134;35,23314584;-52,07098264;14,02515144;3,161506549;6,694833329;19,46041415;5,352880009;8,086422663;10,04437089;57,10006044;5,30138948;5,759565128;0,728382228;13,6901455;3,585609121;-41,59546156;18,68011159;2,230984576;0,268581888;13,89901058;19,13113317;0,742747433;2,361763014;2,685301649;-30,73826271;4,366157114;15,51770028;0,928948395;16,76588234;14,49138381;-109,2778234;2,060508223;13,52017462;280,7873349;1,091819884;19,05475372;-53,94246614;9,03953719;14,96364218;8,378368363;18,35693773;11,03625203;-168,1726259;147,0921491;10,2761012;18,26519179;14,57356556;16,59433647;-26,20581635;199,6944248;-28,55416392;-131,3899345;10,13964906;-9,042850799;31,56822524;19,83394583;-155,3678246;15,82927845;7,969932203;12,47362827;11,11118592;10,53660158;70,89423973;16,0325304;4,501693188;4,805014232;18,42311469;19,27145296;-79,54906145;86,75820017;10,62931466;52,98461507;4,866603222;3,155528161;-232,5719798;9,684205347;3,38989519;-40,53560018;0,856159111;9,609370166;-1,984802005;51,49660729;6,646507254;142,7568594;-107,9939177;-46,14505035;23,24852141;67,16904868;9,773641627;9,611322316;6,254884349;15,38013068;15,49866918;15,58858831;18,38463047;-45,57142181;16,57145348;116,846028;-166,1890743;2,233216637;-30,79357657;57,27610591;1,124013724;122,5946973;4,440184704;7,529751596;13,10446986;15,26484523;14,25615362;14,38388325;19,31222095;3,919012297;19,73771131;37,64986778;19,02633164;6,756167372;-20,12485811;3,855123869;94,4150813;17,17551483;54,47728041;-28,01443817;-71,96824488;1,832755912;4,250685969;19,31772788;8,880792761;-26,64860854;8,039329046;148,7941176;13,53173522;19,36214878;9,973551664;4,639079813;6,683274208;2,992164532;7,616380674;-12,41477023;12,55232917;20,0448933;194,0921753;-223,5682619;14,32503215;104,3439551;-13,41002682;-91,62411263;68,60848463;1,228302266;10,92190928;6,844915354;-80,31806434;-133,0383265;-8,961939291;5,39797045;-115,4045272;4,884808952;-18,48243334;11,52710581;10,80625929;147,0402435;5,517668815;4,862721439;161,1293007;2,906082649
216;-139,8888763;58,8480737;6,410902115;3,548134419;7,059411134;8,270625931;3,897804111;22,905624;8,524449927;165,2862346;73,13802985;-116,7824876;-19,30671869;-81,20056009;-141,4279835;4,665883318;41,41089642;4,390918812;4,890881768;-19,87761248;17,90018245;-39,88208094;-77,02420424;-41,69043539;11,70378886;3,856617656;38,49741061;11,07376229;18,29150938;4,391517186;-61,59379917;-22,04483851;18,31413832;14,59954856;1,364867475;14,99512049;34,70103054;-54,9911227;13,9350669;3,150045061;6,852115728;19,39543649;5,588989031;8,016690277;10,29319472;57,07796318;5,565851375;6,006088641;0,513548801;13,83537091;3,566838151;-41,80158625;18,76564334;2,36318975;0,306812035;13,78478011;19,15264344;1,04744992;2,503395829;2,785097765;-31,31349488;4,347838005;15,4278727;0,730795197;16,76973161;14,6765708;-111,4382114;1,987471072;14,37724016;283,6432838;0,952467983;18,62068832;-53,57375566;9,883340035;14,96889037;8,382625046;18,4610329;11,09579755;-170,1359903;147,9839972;10,42416474;18,17520039;14,77309012;16,69187166;-26,06809524;199,8416039;-28,7700164;-132,8748663;10,22775886;-8,341144352;33,14638407;19,87582972;-156,422257;15,90691594;7,974572596;12,33740846;11,07625822;10,50035513;71,94795551;16,04954817;4,350843272;4,90230363;18,47754461;19,29064031;-79,80418559;87,19171684;10,67805774;54,08028817;5,14601743;3,282458441;-233,8524728;9,541331684;3,047333416;-43,52401617;1,05835095;9,573748766;-2,155686186;52,3698671;6,792942321;144,8516312;-108,3120014;-44,84269705;23,40250183;68,50896934;9,718037712;9,667337689;6,093697247;15,6456078;15,51891991;15,772915;18,09635;-45,50588979;16,53902226;117,8942828;-167,2654266;1,981608933;-30,62356946;57,50090051;0,972405526;122,9766105;4,40961931;7,536521321;13,04660792;15,38666329;14,34055387;14,29444354;19,45223453;3,878168586;20,66951796;36,68337595;18,88349452;6,557937888;-20,67076296;3,353999834;95,80995091;17,29267995;55,76914065;-28,72838225;-74,38281818;1,998285807;4,193905446;19,3290894;9,171115229;-28,31016287;8,155265603;148,1391375;13,56448306;19,31849542;10,12528432;4,4210558;6,659242575;3,028957275;7,753011106;-11,43567347;12,36893706;20,0509762;195,3148502;-224,69394;14,41902357;104,7483352;-14,66697572;-92,82682579;68,4972458;1,138574364;10,92468979;6,960726724;-80,78394451;-133,3485951;-9,680709693;5,19115696;-116,6582657;4,779738118;-19,72541945;11,7031065;10,94318899;148,1720361;5,505849987;4,851528231;159,8134627;2,890756762
