;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;V29;V30;V31;V32;V33;V34;V35;V36;V37;V38;V39;V40;V41;V42;V43;V44;V45;V46;V47;V48;V49;V50;V51;V52;V53;V54;V55;V56;V57;V58;V59;V60;V61;V62;V63;V64;V65;V66;V67;V68;V69;V70;V71;V72;V73;V74;V75;V76;V77;V78;V79;V80
52;10,33791508;20,67208533;19,73712666;21,03314634;9,063082674;9,58200308;2,037132918;1,272639733;14,59105032;21,57828269;3,32128721;5,030721876;17,00457068;10,30225634;12,65063197;23,37945317;16,57105362;9,028748444;17,50532078;21,94732873;6,171005899;10,29056209;13,61918809;23,31438263;10,32103125;6,798358014;17,81223621;22,9305524;9,117973516;11,52227004;14,16225008;13,54436147;12,01224792;20,21132974;17,60213121;30,15262353;17,28664287;28,4729171;5,797540225;11,06238638;9,241999444;6,699879944;10,36406673;8,975743545;14,31681574;10,98980179;10,51067714;9,12126323;7,65598609;12,25080695;12,38834153;13,78702677;9,830813313;11,27022993;12,64585321;16,96934096;17,80196434;22,50328092;7,131378312;3,85082726;5,432229984;7,827651762;10,52842127;13,59407119;6,285288058;5,403029602;14,38571156;23,16173941;8,610129374;9,795615933;5,230677707;3,966541844;7,112022458;8,509774695;1,441561954;1,8284732;15,00990727;17,16214188;8,062241777;4,454417392
53;10,3747633;20,78335514;19,9369079;21,18036574;9,075957146;9,559254911;2,107628238;1,496665832;14,4248553;21,32489219;3,337837641;4,985842673;17,06297806;10,28464932;12,25892851;22,61264947;16,70596556;9,1339301;17,42501525;21,6399584;6,102833116;10,10608293;13,64266598;23,43232001;10,14852554;6,578147757;18,04606989;23,12964774;9,185061636;11,54216723;13,87777532;13,34053815;12,02506177;20,1584031;17,69737119;30,41319744;17,01495956;27,88482506;5,628033076;10,70260833;9,303277815;6,775992561;10,40008872;9,101038068;14,24739848;10,85441781;10,81287738;9,169846515;7,823675364;12,29273623;12,41598633;13,79921459;9,793086787;11,31188199;12,8866028;17,25796718;17,74450768;22,57153993;7,282869806;4,008068614;5,377600066;7,669107776;10,49377257;13,64060203;6,063324065;5,468657302;14,57447924;23,41781181;8,738512818;9,99890912;5,331694428;3,832427872;6,953570899;8,277560423;1,475715026;1,898213636;15,03844659;17,15292384;8,207682008;4,453093549
54;10,45542983;21,01137629;20,0280048;21,45250277;9,116424301;9,701303715;2,032145393;1,300962147;14,33611682;21,22705039;3,263004947;4,88764227;17,12713132;10,41101507;12,44464488;23,02787857;16,5801205;9,197278326;17,20309297;21,33804767;6,073153143;10,17916417;13,60518042;23,41162959;10,03397152;6,487190312;18,003132;23,11533873;9,214293153;11,69508553;13,56323798;13,05915428;12,09495632;20,13538376;17,62358279;30,22840595;17,24064907;28,23916697;5,707226706;10,93272995;9,463683432;6,98739061;10,35148355;8,895426954;14,2112734;10,98757308;10,58609162;9,128769489;7,686613762;12,10931277;12,27195133;13,68505144;9,818149781;11,17027887;13,15209213;17,52604742;17,72618219;22,42390927;7,250980053;4,049514623;5,592758654;7,819989163;10,38133972;13,35481643;6,270525893;5,638090545;14,56324674;23,60046764;8,634580325;9,796055998;5,339099397;3,686761306;6,805714873;7,978726953;1,443596894;1,855368792;14,94827394;17,04848773;8,055293048;4,321363954
55;10,44854032;20,94615012;19,92572398;21,45396453;9,117971457;9,553514901;1,942889086;1,297432166;14,20456907;20,99524465;3,202098928;4,902239501;17,0619851;10,13310725;12,72849379;23,52844468;16,71800988;9,233934442;17,1483305;21,38354156;6,081214438;10,16847797;13,59332169;23,31452133;10,31471149;6,805353347;17,79471147;22,67251049;9,313358861;11,60684983;13,48102906;13,02371916;12,12441236;20,37754619;17,61597403;30,23187407;17,28362285;28,2496337;5,755795429;11,04155417;9,301715402;6,968868456;10,21631146;8,786109756;14,17223295;10,86360724;10,82937165;9,342269805;7,777801321;12,20315183;12,28226743;13,56506829;9,937204399;11,24285137;13,28533474;17,63173157;17,91049594;22,62519741;7,163620863;4,002151233;5,635991569;7,959754052;10,37402067;13,48931456;6,31739421;5,615300736;14,47079879;23,43394838;8,516927701;9,8598122;5,376282536;3,807469493;6,874599759;7,978108511;1,235812154;1,724562696;14,9479822;17,19863141;7,998485758;4,424982081
56;10,34705445;20,70661692;19,76642776;21,32984134;9,066929579;9,678489349;1,729562161;1,155247866;14,02501196;20,63986164;3,160492535;4,70339973;17,13461138;10,21134422;12,62917942;23,28753229;16,71041043;9,144147741;17,14889798;21,27510241;5,999821331;9,888881514;13,49534997;23,02156518;10,13025596;6,788735625;17,96771422;22,86411983;9,166272287;11,31666904;13,54302381;12,97111978;12,1350147;20,46522411;17,70297953;30,14918789;17,02314898;27,83805106;5,517224221;10,51288996;9,094491923;6,763100497;10,18533422;8,743137278;14,06051489;10,95213429;10,54084732;8,999142373;7,810813583;12,40407118;12,35029084;13,53837104;9,8378749;11,21977206;13,17460792;17,58079415;17,69298941;22,26294639;7,273011267;4,109669349;5,559616918;7,73330831;10,40882576;13,6435395;6,119988471;5,428069364;14,18676712;23,01404685;8,383489092;9,844204183;5,274025011;3,690217581;6,844806285;8,081013913;1,40702373;2,058470312;14,77346035;17,06890313;8,392759662;4,76102694
57;10,37874596;20,81913559;19,65604868;21,25945737;9,214675797;9,786051976;1,553352371;0,931158516;13,91256341;20,45452018;3,165455726;4,850089304;17,10840389;10,13874003;12,35368752;22,81498934;16,51234462;8,947557928;17,19762268;21,29798626;6,068974557;9,94535208;13,40794185;22,99144232;10,13736145;6,748462308;18,07726777;23,22412155;9,396809582;11,5742163;13,6635329;13,02941095;11,92513973;19,99523678;17,58016461;29,93511165;17,16093402;28,28462012;5,552143533;10,39729556;9,297100822;6,899582716;10,21917602;8,710275692;13,95957465;10,97246107;10,73195777;9,297789246;7,934400501;12,87147972;12,22857914;13,31246967;9,882416293;11,21185858;13,25660377;17,73084482;17,82750835;22,51247217;7,311891795;3,994086164;5,628829069;7,963090207;10,44858081;13,82339709;6,170550099;5,309379455;14,61161735;23,8156653;8,276523446;9,794114837;5,355030572;3,83243081;6,85967021;8,349349191;1,651429744;2,131018621;14,90775734;17,11834534;8,117868631;4,5244128
58;10,38540615;20,67279767;19,53398196;21,23639669;9,2971632;10,00913395;1,634913624;0,941824717;13,77984584;20,06022584;3,054696016;4,785358084;17,01309838;10,00084522;12,54922253;23,21743477;16,68463093;9,088281613;17,28276182;21,43761616;6,092049698;10,01232884;13,36116646;23,09107331;10,34091981;7,000495394;17,94277811;23,00575317;9,62090685;12,0587048;13,76720887;13,07829708;11,96065421;20,08524782;17,59652995;30,21879931;17,15518331;28,16124393;5,693825699;10,77109756;9,339103112;6,99418154;10,40993272;8,796695054;14,01114466;10,98785154;10,57894414;9,172129499;7,713280056;12,47695094;12,1940913;13,52576397;9,984382352;11,20450562;13,38008978;17,94790108;17,78216224;22,3190284;7,095221124;3,988935886;5,644596966;7,806389845;10,23414877;13,60741302;6,191468565;5,381416926;14,50163305;23,48710694;8,363914668;9,766709115;5,195795575;3,641441335;7,071551881;8,55226268;1,584430172;1,992403305;14,84938171;17,02147042;8,023512196;4,43672803
59;10,62839608;21,10448619;19,46548011;20,93090687;9,265740551;10,10627233;1,720807241;0,943717879;13,73411002;20,0841215;2,955137353;4,585351518;16,91214622;9,962733935;12,50775695;23,05023065;16,53408541;9,263832278;17,55106739;21,80946266;6,133946683;9,996347412;13,49297183;23,17987018;10,22626613;6,693148127;17,98200437;22,83223031;9,669001955;12,10713056;13,96079419;13,32150113;11,94425109;20,28204976;17,57824544;30,10619092;17,00896122;28,1146477;5,693644561;10,64467105;9,084104254;6,76795689;10,47996931;8,859057712;14,04868092;11,01058448;10,66528421;9,224703577;7,804057766;12,52121232;12,39437246;13,65573742;9,753801024;10,82017246;13,35663945;17,95887998;17,60910652;22,0542902;7,010455607;3,899657158;5,512153271;7,505187575;10,23591534;13,48543529;6,226312262;5,638471212;14,56707697;23,51005672;8,302063734;9,679179662;5,223139621;3,646229705;7,185638817;8,644738283;1,544932597;1,977319509;15,01172621;17,28214904;8,212753737;4,603358867
60;10,71086678;21,43347338;19,29781951;20,7231394;9,234394612;10,07183138;1,674281416;1,057931043;13,98122051;20,44580294;3,008312856;4,771111095;17,21823073;10,18066843;12,56701884;23,17338711;16,60981404;9,226838481;17,22973177;21,38880972;6,068780085;9,977279889;13,49879821;23,10839349;10,25527082;6,710239156;18,07041188;23,19607577;9,528703692;12,04341157;13,99127564;13,24504016;11,86296274;19,85661532;17,85514663;30,50957776;17,19652797;28,27828434;5,792536655;10,81945884;9,276991209;6,86804268;10,33656538;8,710762617;14,17063837;11,10883139;10,37680977;8,879759145;7,777889846;12,48551354;12,25810733;13,37452382;9,815007245;11,04273414;13,1869549;17,56401721;17,8552432;22,36329279;7,147162374;3,950734028;5,366548514;7,166100837;10,23636416;13,43535727;6,275756015;5,768145452;14,51561177;23,33226703;7,986197502;9,151274164;5,202218624;3,63036801;7,281044138;8,630095031;1,513066799;1,985067212;14,93223746;17,16434122;7,877698975;4,295156337
61;10,33104493;20,68872157;18,97293739;20,2364026;9,094778097;9,75683084;1,779102734;1,184016347;14,10777777;20,71308285;2,99587852;4,575791217;17,00618351;10,11202348;12,47905975;23,02259634;16,69270692;9,149552092;17,10387887;21,2185981;6,073346951;9,937524215;13,37471781;23,04194619;10,34831215;6,807187748;17,91108315;23,11148993;9,502541843;12,09600381;13,92725107;13,2565215;11,91328289;19,86780619;17,86511967;30,65575227;17,2438189;28,3187745;5,817484773;10,73855057;9,575438777;7,058551121;10,22225015;8,578670467;14,15412447;11,1034475;10,838552;9,212683379;7,75820799;12,46062181;12,12663545;13,47153109;9,915671601;11,09029443;13,23277932;17,64301794;17,81137496;22,24357404;7,224634245;4,122679824;5,55128457;7,614976251;10,05815179;13,22109765;6,103974881;5,62583836;14,36639911;23,22565542;7,910267089;9,212396854;5,196777758;3,96915923;7,384901066;8,723068927;1,420246879;2,025053949;14,91637393;17,12338587;8,017021991;4,618868044
62;10,17626755;20,28531184;18,70544612;20,02734941;9,202947845;9,896662211;1,789182187;1,292450605;14,08949822;20,56574076;2,830740645;4,360073119;16,97954163;10,12031311;12,54625093;23,24867978;16,74118264;9,23159006;17,3154902;21,64905534;5,850480332;9,661559138;13,3243045;22,91021782;10,23779986;6,704021964;18,06202644;23,30617462;9,47501624;12,07677248;14,03614885;13,47907007;11,80166916;19,75047565;17,70384966;30,11230161;17,0361075;27,91429326;5,961136012;11,16250396;9,383500488;6,799921904;10,18953948;8,610120711;14,25250916;11,15785192;10,75382887;9,10810301;7,698003298;12,46066868;12,05905751;13,39391354;10,03019347;11,36850039;13,23001665;17,60646853;17,79713841;22,29543482;7,115028178;4,038352055;5,771211112;8,057890873;10,16962071;13,32308463;6,124250597;5,484555281;14,40369926;23,41959107;7,95682517;9,354840895;5,199320289;3,767974185;7,385296424;8,736762754;1,378099422;1,952465511;14,91105703;17,11861623;8,30680464;4,56819834
63;10,248424;20,41036651;18,57620718;20,06279252;9,258309175;10,1365054;1,652759425;1,16663651;14,30527345;21,09719892;2,78616408;4,156344218;17,05503353;10,31595367;12,53483884;23,1099507;16,71859536;9,069493102;17,26101034;21,6116461;5,839820702;9,781555829;13,34991031;23,1149317;10,21506123;6,644992392;17,95222405;23,09717174;9,479916541;11,77700537;14,06118558;13,61572309;11,74959103;19,74645442;17,71807914;30,29420818;17,21453877;28,17245464;6,006741897;11,27610618;9,365175065;6,847495767;10,2423773;8,617934676;14,35094151;11,34060936;10,57626632;8,988370001;7,641624254;12,40798064;12,15529014;13,47147639;9,721924964;11,08680315;13,08738696;17,51785868;17,86825598;22,48157636;7,208637696;3,950271572;5,563812418;7,508393875;10,03319913;13,1834034;6,219023111;5,623745979;14,48376556;23,38796215;7,996506837;9,36175774;5,279016051;3,85889716;7,416102352;8,853272178;1,323741539;1,85152231;14,94371741;17,21516977;8,14735452;4,29551849
64;10,36659073;20,78717637;18,47471145;19,78607516;9,229599039;10,07933663;1,777957172;1,079082316;14,37042632;21,22754649;2,830590371;4,304298565;16,99163417;10,21559643;12,39830281;22,83837173;16,7864051;9,180611882;17,06469257;21,21177266;5,912239871;9,86815812;13,39632818;23,13112736;10,33886661;6,863551099;17,88723496;23,05527381;9,464969125;11,89491412;13,89444576;13,44069845;11,73257413;19,69260895;17,68071993;30,41767536;16,98691941;27,85245441;5,879914208;11,27574359;9,587077269;6,929141295;10,36121483;8,734426317;14,16035615;11,10969995;10,6741759;9,275536464;7,532227878;12,14573738;12,25058959;13,44593744;9,977223745;11,49712076;12,86601244;17,32342125;17,85337618;22,6179539;7,37609474;4,053668663;5,483273382;7,451346417;10,2037556;13,35583401;5,958107905;5,440569552;14,57426756;23,62087477;7,942705204;9,230012386;5,333321257;3,969949513;7,375270269;9,007459825;1,394743223;1,752328029;14,95464667;17,07392228;8,180004884;4,347241945
65;10,5146279;20,97109725;18,60782063;19,95024165;9,225594906;10,17123942;2,080427963;1,180166333;14,36311102;21,34644774;2,767957856;4,385766035;16,8329637;10,10004473;12,60008631;23,1651026;16,56089843;8,958083983;17,13163445;21,30118526;5,785932045;9,768359665;13,47837788;23,18633138;10,3726794;6,764179817;18,1287168;23,18128583;9,475607681;11,83993463;13,79241654;13,26608324;11,76966131;19,87667697;17,61956518;30,17226408;17,09771369;28,16854164;5,668614257;10,7968634;9,436422303;6,903002228;10,43001326;8,605198745;14,30939007;11,29732861;10,6844826;9,314611535;7,448728825;11,85742485;12,3281644;13,5361319;10,04610134;11,61052914;12,62117155;16,9182676;17,78547824;22,68014608;7,132586203;3,98833709;5,276455972;7,140812214;10,22752255;13,41408869;6,061494974;5,440705478;14,52661778;23,44143653;7,784410602;9,05949625;5,52031349;4,10606603;7,281797999;8,835473032;1,391030464;1,686667817;14,96562766;17,04022019;8,087199014;4,380912229
66;10,5348644;20,98921663;18,92375686;20,23674462;9,166618625;10,00161871;2,135464004;1,124088511;14,34247263;21,44783327;2,620127136;4,161368595;17,09542;10,3700549;12,51184839;22,87735381;16,63952297;8,985970562;17,26281666;21,53091296;5,869249231;9,792017417;13,50930338;23,33922529;10,18892869;6,724159662;18,03435725;22,99377279;9,372714077;11,64772597;13,71368498;13,13491968;11,72593662;19,74102578;17,57308471;30,05845185;17,13786088;28,23304232;5,580870819;10,68686432;9,342362023;6,935577938;10,53810993;8,865984819;14,55855082;11,53185753;10,59103737;9,04588822;7,465079647;11,8950058;12,32210962;13,49830281;9,804825116;11,32529885;12,44163312;16,47160583;17,96196349;22,96907387;7,102565021;3,940046335;5,208110351;7,203378576;10,26197481;13,38115438;6,208893545;5,544675625;14,45473608;23,33583024;7,879492731;9,152105464;5,464764743;4,065960447;7,223552618;8,798340231;1,410371154;1,571289824;14,86610656;16,89417769;8,053539605;4,49934273
67;10,40927666;20,75905421;19,36416676;20,70044682;9,208160083;10,18918102;2,091082774;1,211904207;14,18486245;21,19217308;2,626323913;3,959135683;17,11778613;10,06810185;12,31621661;22,56774318;16,76836974;9,276395813;17,18852356;21,255477;5,863005143;9,871278544;13,66452686;23,52001117;10,22459067;6,813431045;18,10279307;23,10193589;9,431808989;11,62430952;13,68828196;13,34468771;11,64552531;19,61292219;17,68305114;30,32562205;17,16833775;28,22771653;5,754331747;10,83214315;9,428776103;6,829556152;10,46693375;8,893542311;14,40621572;11,27866975;10,86869548;9,389342067;7,272975702;11,7312254;12,24822837;13,62695897;9,742664846;11,15032087;12,40822436;16,52885443;18,02843467;23,03131133;7,297483622;3,891460862;5,324526432;7,454346959;10,04878406;13,23357411;6,353028937;5,690959526;14,44467825;23,15913861;8,039409734;9,331577824;5,549803259;3,991332161;7,27131037;8,762740306;1,505644584;1,819659482;14,7683183;16,82107906;8,1151247;4,534325351
68;10,4650065;20,98643283;19,50701467;20,72858122;9,206196744;10,09749652;2,197147186;1,528381286;14,16369871;21,26056247;2,726409432;4,259808051;17,32589957;10,49746654;12,64046104;23,21265626;16,58264001;9,27296151;17,21856534;21,38658069;5,97049043;9,909348385;13,67782324;23,56626927;10,33035386;6,819413694;17,86046434;22,94627077;9,327149252;11,56913965;13,74627161;13,33380587;11,60730639;19,39139204;17,67998739;30,34368239;17,06804202;27,99791022;5,820451787;10,94130526;9,501733176;6,706606816;10,33201582;8,59542397;14,54704153;11,56569177;10,48751571;8,892518332;7,377817178;11,8499864;12,2278718;13,62800153;9,973423204;11,35727838;12,45434463;16,59627202;17,79207452;22,64583695;7,046357602;3,918393997;5,274441721;7,19895245;10,18886497;13,20819844;6,194357495;5,527375617;14,34952608;22,96284934;8,150489275;9,314212336;5,475189853;3,92864658;7,291992945;8,724325831;1,611749426;1,896723429;14,94225392;17,00536533;8,242165853;4,434972653
69;10,43182187;20,89283627;19,63594106;20,93490111;9,240042321;9,99160452;2,038210153;1,363050258;14,35096825;21,63442827;2,752384849;4,357686791;17,01434164;10,14815847;12,40948273;22,71561098;16,62025651;9,335024714;17,22267235;21,31575141;5,822604438;9,5857832;13,50835863;23,28138686;10,16676606;6,681128827;17,9296319;23,10034903;9,360641518;11,78765953;13,68346092;13,22448324;11,72287419;19,59772438;17,64513022;30,2106244;16,98958279;27,97164491;5,805965689;11,02980653;9,465371091;6,812047605;10,32277866;8,697672527;14,48948963;11,53171197;10,74746232;9,170467799;7,32052514;11,72555316;12,21149091;13,70618904;9,864745836;11,37726014;12,36066994;16,39636461;17,56279672;22,15969437;6,941337531;3,992192266;5,171735262;7,122751072;10,20092499;13,14849226;6,249035935;5,576733396;14,49113142;23,39221433;8,351257794;9,631580856;5,634287423;4,172631132;7,096057196;8,443705779;1,773967464;2,019896506;15,01912444;17,14084694;8,340273679;4,625524128
70;10,33155781;20,61222233;19,74166752;20,84648945;9,175487263;9,914126235;1,91653332;1,256998774;14,51939506;21,93021643;2,97026254;4,471105321;17,09841132;10,10815557;12,37645304;22,7069934;16,56439477;9,375796319;17,16053198;21,28184938;5,867548804;9,698069728;13,63289248;23,55005748;10,10547688;6,728586251;18,0634426;23,26218951;9,38707164;11,7585571;13,70047012;13,13317425;11,81140788;19,67944514;17,73728996;30,36440927;17,06391738;28,21870282;5,758006101;10,90871176;9,456624089;6,991417162;10,36477625;8,892635664;14,45705404;11,46036291;10,65739589;8,971710538;7,523296541;12,13906472;12,43009062;14,10010765;9,775471187;11,19117533;12,31766648;16,58108041;17,79196229;22,26669121;7,210020888;4,057190865;5,114525135;6,952976347;10,04472192;12,90134312;6,263453039;5,512277573;14,46668173;23,2195538;8,486365432;9,816914912;5,680778343;4,090465096;7,043966255;8,563944103;1,740742235;2,140959184;14,73522823;17,02880512;8,03048025;4,540831219
71;10,47542945;20,84766776;19,61786246;20,99483478;9,035260853;9,830528275;2,06262002;1,498712215;14,50753614;21,82024152;3,012102819;4,535073961;16,94817239;10,08877621;12,6100318;23,02133338;16,65135222;9,296632279;17,06485766;21,16214683;5,75382841;9,642939352;13,6307063;23,54268786;10,15863372;6,785496204;18,01145836;23,16538506;9,380272512;11,65296275;13,69072927;13,11897818;11,74743426;19,69298037;17,7633768;30,5546293;16,92125321;28,06587885;5,870788852;11,17888339;9,613213296;6,988539296;10,4516529;8,873725791;14,32078209;11,25634959;10,47627785;8,881678944;7,565562401;12,07192067;12,43715891;13,99047601;10,04548595;11,50889649;12,20156337;16,23989769;17,98414973;22,47031538;7,137577372;4,07658151;5,195890187;7,120062223;10,11969193;12,89556489;6,269573223;5,502513749;14,70203324;23,38224875;8,599277353;10,18294656;5,725973512;4,015780025;7,244060125;8,589085231;1,745430469;2,173194533;14,82615352;17,10676026;7,952117372;4,419700223
72;10,31968734;20,48581508;19,48589555;20,92504957;8,933533973;9,496605585;2,175927623;1,554787709;14,32145966;21,62956;2,857560094;4,405709912;16,98531231;10,1215231;12,55687096;23,27294031;16,65662577;9,290965555;17,21729987;21,40491359;5,79378971;9,586053744;13,47835403;23,40352153;10,24746575;6,820593056;17,97553321;23,11499496;9,520498924;11,71636562;13,69157764;13,1284745;11,73046583;19,52293271;17,78047247;30,48949892;17,00484109;28,22427785;5,795651421;11,03245059;9,531721175;7,011286795;10,60054887;9,053345201;14,31273732;11,41404764;10,70162666;9,157419085;7,545506894;12,13092937;12,33434754;13,88109938;9,871447258;11,30858468;12,17176456;16,24267887;17,82939917;22,51796383;7,001268846;4,0016601;5,361481033;7,42993654;10,04380506;12,8327676;6,349051939;5,494040081;14,50120168;23,30259672;8,743570892;10,13163221;5,524046486;3,87022184;7,317028572;8,871543659;1,886517884;2,454370819;14,88724079;17,20260829;8,231134945;4,506716741
73;10,24347672;20,38528518;19,28744855;20,60250361;9,153787599;9,950784007;2,029392406;1,489785057;14,20980756;21,32591677;2,939891188;4,385408618;17,12056875;10,28544333;12,58535781;23,18078477;16,83655367;9,424021241;17,51361161;21,77869354;5,920090127;9,886716782;13,4682219;23,11541901;10,25368728;6,793216669;18,03134076;23,2195058;9,574164211;11,87432784;13,72448514;13,15038288;11,78596463;19,75475046;17,71491945;30,24800651;16,93441495;28,15126677;5,553848754;10,69446877;9,315298742;6,82764371;10,40351254;8,691455391;14,37656429;11,36017318;10,68354782;9,087085538;7,568243254;12,15015368;12,4668645;13,88801956;9,880607743;11,27532438;12,12004883;16,06116284;17,88159185;22,67447517;7,213979378;4,113095884;5,289290715;7,460063993;10,14303712;13,03806479;6,275408048;5,401096329;14,37085501;22,97886554;8,720148921;10,27189933;5,602063448;3,996907594;7,122908407;8,783280007;1,946570005;2,64962633;14,92011446;17,17823698;8,028004671;4,370692787
74;10,54290354;21,01244503;19,22206075;20,66812455;9,243972512;10,15131729;1,953734892;1,31342512;14,38669415;21,3971121;3,142996902;4,7013114;17,20106436;10,37536284;12,2834611;22,6270218;16,62630472;9,188771399;17,34038202;21,67664443;5,917700078;9,768162255;13,57901104;23,30141905;10,19220885;6,776244851;18,17808523;23,32468994;9,380598776;11,81422004;13,86284696;13,2587794;11,87936089;19,84915061;17,79354599;30,34922347;16,95105233;28,03783363;5,576189745;10,59703957;9,372513904;7,028572824;10,11168231;8,600856258;14,3054505;11,0995963;10,5539889;9,181294036;7,434752543;11,85352134;12,37152902;13,97559056;9,844848944;11,20224039;12,10763324;16,01897262;17,86814513;22,61655295;7,287749386;4,066673837;5,284090166;7,531531882;10,0751605;12,93288223;6,31182206;5,355615792;14,37483987;22,98096562;8,556909172;10,24471892;5,694070384;3,92269348;7,113091933;8,554067105;1,894323597;2,567933373;15,03161977;17,24082271;8,083608313;4,436319587
75;10,63654265;21,32764876;19,26112287;20,77208875;9,136057133;9,93896311;2,011862484;1,346642302;14,37705811;21,26521354;3,011406713;4,660046686;16,98323996;10,2064944;12,50724202;23,01086178;16,71923592;9,362150348;17,09058534;21,40983472;5,898584531;9,75000222;13,55712942;23,30877439;10,25338896;6,653985346;17,89423714;22,95796678;9,250199677;11,47713175;13,94695951;13,28653611;11,74320159;19,53765299;17,75174469;30,35647492;16,87961571;27,82221709;5,657785943;10,65195515;9,49821941;7,113533603;10,07153236;8,567030865;14,30142848;10,9533677;10,75518044;9,491757388;7,350769833;11,86143324;12,48176325;13,81800826;9,790026478;11,13422519;12,22961262;16,27046027;17,83598707;22,71265906;7,124190182;4,12282342;5,273020987;7,413328438;10,22645975;13,26471336;6,313718594;5,422749403;14,69410534;23,72435329;8,331832769;9,623103202;5,622897303;3,877571561;7,246153691;8,575984655;1,955071628;2,678601505;14,95630068;17,20476328;8,195540807;4,584673858
76;10,40338356;20,95490214;19,39275585;20,69102213;9,30920234;10,25983902;1,887187654;1,284338118;14,1600355;20,89254784;3,063289088;4,692737415;16,85021696;10,21681937;12,72258164;23,33157057;16,52963686;9,204131702;16,96790339;21,10500076;5,898636157;9,839722982;13,45310647;23,10439228;10,39502979;7,010388388;17,97646349;23,06093061;9,191993872;11,60323182;13,9799532;13,39174459;11,65099087;19,50560905;17,74555679;30,39821715;16,74650416;27,6488284;5,757744901;10,84317907;9,446948773;7,075771637;10,13949481;8,466099232;14,30044062;11,1299212;10,63601065;9,441504807;7,252236826;11,58525013;12,4343104;13,70854896;9,943762532;11,16639681;12,50340428;16,65217192;17,73068562;22,48061566;7,24421299;3,942751638;5,259784429;7,477670976;10,05067879;12,95011447;6,28249644;5,382505085;14,33791815;23,00872366;8,201638978;9,464761693;5,694453189;4,138079913;7,2221268;8,568793844;1,853103922;2,293572036;14,94752755;16,95846721;8,103278571;4,635631363
77;10,37459532;20,79657467;19,33946073;20,63972087;9,371916901;10,27244564;1,759917883;1,241222946;14,00851972;20,74329678;3,220515547;5,031942721;17,00589195;10,39170107;12,4920696;22,85818208;16,64467386;9,057769809;17,14841993;21,22035676;6,053256028;9,969989639;13,63520284;23,43542869;10,36392979;6,796709978;17,90341166;22,93612402;9,125566278;11,74305614;13,91355697;13,40063695;11,71970905;19,51889714;17,71250114;30,45571512;16,75962913;27,69287795;5,785912802;10,96481842;9,363158643;6,830186399;10,34104447;8,624716829;14,36192897;11,15965508;10,67566012;9,441225431;7,318322258;11,60290341;12,28462241;13,3516668;9,803312725;11,00358846;12,66500875;16,96543935;17,66589615;22,54737646;7,410254808;4,106026059;5,266142391;7,409726712;10,12503275;13,03384111;6,297433404;5,572589934;14,5467104;23,3705817;8,390364665;9,786710112;5,708405691;3,917861179;7,482089575;8,973161743;1,623943731;2,171029738;14,93820271;16,95985508;8,049024605;4,532526808
78;10,53058223;21,17915934;19,49542671;20,99747656;9,193388784;10,04627044;1,654036176;1,091845059;13,96750407;20,64586861;3,281289605;5,106503372;16,87709329;10,16505237;12,49176046;23,13366449;16,59163022;9,253260277;17,20275017;21,30261399;6,164036736;10,37627679;13,56941516;23,37716625;10,1344052;6,656759213;17,89452732;22,85708654;8,976125811;11,22006755;13,830491;13,40247182;11,6935692;19,60256482;17,71415642;30,31815723;16,75328447;27,64988019;5,788013733;11,04941966;9,485591475;6,960160544;10,41147441;8,634906963;14,43655294;11,1197082;10,68852873;9,41067079;7,416134676;11,76560683;12,19862622;13,36179605;9,882395523;11,37868433;12,79434985;17,04973479;17,88608775;22,88903138;7,422116926;4,14704845;5,391402426;7,744397963;10,26605478;13,21071421;6,077648009;5,33975079;14,40189174;23,08604131;8,54574529;10,00173704;5,57974994;3,921466235;7,687149531;9,306494989;1,561927752;2,007805424;14,93212454;17,03956633;8,024322723;4,432451699
79;10,60390111;21,20399833;19,54981172;21,0084627;9,161169849;10,01200299;1,482753766;1,148255808;13,92404967;20,611059;3,3030986;5,186929218;17,00625175;10,45941149;12,43266297;23,01706207;16,62643663;9,143416852;17,53460171;21,717736;6,200329267;10,3941856;13,47630164;23,25134737;10,33774369;6,951238282;17,97343695;22,98624855;9,165845147;11,49316911;13,72200449;13,28641083;11,64499542;19,5820085;17,65935479;30,4252837;16,7894563;27,7964663;5,82080999;11,03532622;9,752240998;7,146708107;10,48334296;8,811727769;14,57669775;11,35976867;10,61358658;9,206101135;7,546827284;11,78342186;12,23057872;13,32035873;10,03607001;11,5043088;12,78894251;17,16193217;18,00559935;23,0054436;7,173828084;4,076765365;5,263530013;7,496760149;10,37485312;13,30184313;5,996806515;5,432838103;14,48292365;23,2308772;8,615362556;10,14575681;5,572034903;4,061172279;7,554824745;9,141815686;1,636452001;2,110805221;14,89734816;17,09972691;8,037547021;4,496821936
